,room,area,price,orient,level,dec,line,linedistance,district,school,time,elevator,unknown1,unknown2,unknown3,unknown4,web
3502,"
1室2厅1卫        ",76平米,91447元/平米,南,低层,精装修,9,657,浦东,0,2005年,无 ,使用权,普通住宅,"
                                2018-03-23
                        ",81938元/平米,http://esf.sh.fang.com/chushou/3_318645605.htm
3503,"
3室2厅2卫        ",118平米,84746元/平米,南北,中层,豪华装修,11,805,普陀,0,2015年,无 ,个人产权,酒店式公寓,"
                                2018-03-23
                        ",84215元/平米,http://esf.sh.fang.com/chushou/3_318645626.htm
3504,"
3室2厅3卫        ",197平米,77665元/平米,南北,高层,简装修,2,1181,浦东,0,2004年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318005475.htm
3505,"
4室2厅4卫        ",275平米,107273元/平米,南北,高层,精装修,4,831,浦东,0,2017年,无 ,个人产权,普通住宅,"
                                2018-04-08
                        ",94989元/平米,http://esf.sh.fang.com/chushou/3_319583760.htm
3506,"
2室1厅1卫        ",33平米,10000元/平米,南北,高层,简装修,0,0,金山,0,2009年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319518095.htm
3507,"
3室2厅2卫        ",126平米,51984元/平米,南北,中层,豪华装修,7,1131,宝山,0,2005年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318153451.htm
3508,"
2室1厅1卫        ",16平米,40625元/平米,南,高层,精装修,1,1079,闸北,0,2011年,有 ,个人产权,酒店式公寓,复式,板楼,http://esf.sh.fang.com/chushou/3_319774123.htm
3509,"
1室1厅1卫        ",47.01平米,51053元/平米,南,高层,精装修,12,140,浦东,0,1998年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319518395.htm
3510,"
3室2厅2卫        ",91平米,37912元/平米,南北,中层,精装修,0,0,松江,0,2017年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318438276.htm
3511,"
2室1厅1卫        ",74.76平米,34912元/平米,南北,低层,毛坯,16,1102,浦东,0,2012年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_315902887.htm
3512,"
2室2厅2卫        ",101.96平米,49039元/平米,南,高层,简装修,11,1036,普陀,0,2000年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319496088.htm
3513,"
3室2厅1卫        ",88平米,18750元/平米,南北,低层,精装修,0,0,奉贤,0,2008年,无 ,商品房,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319508496.htm
3514,"
2室2厅1卫        ",78平米,13590元/平米,南北,中层,精装修,0,0,嘉定,0,2013年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318795613.htm
3515,"
3室2厅1卫        ",95平米,28947元/平米,南北,中层,精装修,0,0,青浦,0,2009年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319634727.htm
3516,"
3室2厅2卫        ",88平米,30114元/平米,南北,高层,豪华装修,0,0,青浦,0,2013年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319298016.htm
3517,"
5室2厅4卫        ",345平米,49275元/平米,暂无,低层,豪华装修,0,0,青浦,0,2010年,独栋,700平米,平层,2,2,http://esf.sh.fang.com/chushou/10_317299459.htm
3518,"
4室2厅6卫        ",365平米,39726元/平米,南,高层,豪华装修,0,0,青浦,0,2012年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318823842.htm
3519,"
4室2厅4卫        ",170平米,55882元/平米,南,低层,豪华装修,0,0,青浦,0,2004年,独栋,平层,1,1,"
                                2018-03-20
                        ",http://esf.sh.fang.com/chushou/10_318377998.htm
3520,"
2室2厅1卫        ",71平米,40845元/平米,南北,低层,精装修,3,919,宝山,0,2016年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318856162.htm
3521,"
2室2厅1卫        ",70平米,18571元/平米,南北,高层,简装修,0,0,金山,0,2012年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319975202.htm
3522,"
2室2厅1卫        ",90平米,75556元/平米,南北,中层,简装修,7,821,浦东,0,2009年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318216593.htm
3523,"
2室2厅1卫        ",77平米,32727元/平米,南,高层,简装修,17,543,青浦,1,2010年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318628567.htm
3524,"
3室2厅2卫        ",129平米,79845元/平米,南北,中层,豪华装修,2,861,浦东,0,2012年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319925723.htm
3525,"
3室2厅3卫        ",237平米,77215元/平米,暂无,中层,简装修,9,995,浦东,0,2006年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319593101.htm
3526,"
3室2厅2卫        ",163.69平米,82473元/平米,南北,中层,精装修,9,619,浦东,0,2004年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319915357.htm
3527,"
1室1厅1卫        ",55.6平米,51259元/平米,南北,低层,简装修,11,918,浦东,1,2006年,无 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319917299.htm
3528,"
3室2厅1卫        ",88平米,7159元/平米,南北,中层,简装修,0,0,上海周边,0,2017年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319318882.htm
3529,"
2室2厅1卫        ",97.35平米,56497元/平米,南北,中层,精装修,6,512,浦东,1,2007年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318808508.htm
3530,"
3室2厅1卫        ",110.53平米,54284元/平米,南北,高层,精装修,12,926,浦东,0,2004年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319722273.htm
3531,"
3室2厅1卫        ",101.96平米,63750元/平米,南北,中层,豪华装修,6,512,浦东,1,2007年,有 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318809230.htm
3532,"
3室2厅1卫        ",100.23平米,49885元/平米,南北,中层,精装修,12,776,浦东,1,2003年,无 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319777658.htm
3533,"
2室1厅1卫        ",63.54平米,44854元/平米,南北,低层,豪华装修,6,723,浦东,1,1997年,无 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_318973890.htm
3534,"
1室2厅1卫        ",57.36平米,47943元/平米,南北,中层,精装修,6,524,浦东,0,2003年,无 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_319781342.htm
3535,"
4室2厅2卫        ",168平米,77381元/平米,南北,高层,精装修,3,844,长宁,0,2005年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319273721.htm
3536,"
2室2厅2卫        ",113.19平米,79512元/平米,南北,高层,精装修,3,477,长宁,0,2004年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318078540.htm
3537,"
2室2厅1卫        ",96平米,42500元/平米,南,中层,精装修,0,0,松江,0,2008年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319458434.htm
3538,"
2室2厅1卫        ",94.2平米,26539元/平米,南北,中层,精装修,0,0,松江,0,2005年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318712463.htm
3539,"
4室2厅2卫        ",201平米,73632元/平米,南北,高层,精装修,3,557,长宁,0,2003年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319236938.htm
3540,"
2室2厅1卫        ",93平米,23011元/平米,南北,中层,精装修,9,224,松江,0,2000年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319616585.htm
3541,"
5室3厅3卫        ",420平米,119048元/平米,南北,中层,豪华装修,10,586,长宁,0,2008年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318754663.htm
3542,"
5室3厅3卫        ",288平米,65278元/平米,南北,高层,精装修,3,844,长宁,0,2005年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319275565.htm
3543,"
3室2厅1卫        ",90.25平米,30360元/平米,南北,中层,精装修,0,0,松江,0,2012年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319908097.htm
3544,"
2室2厅1卫        ",50平米,20800元/平米,南北,高层,简装修,0,0,青浦,0,2001年,有 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319728220.htm
3545,"
2室2厅1卫        ",78平米,23077元/平米,南北,低层,精装修,9,887,松江,0,2002年,无 ,个人产权,普通住宅,平层,钢混,http://esf.sh.fang.com/chushou/3_316895837.htm
3546,"
1室1厅1卫        ",54平米,40556元/平米,南,中层,精装修,7,1017,宝山,0,2007年,有 ,个人产权,普通住宅,跃层,塔楼,http://esf.sh.fang.com/chushou/3_318365939.htm
3547,"
4室2厅2卫        ",168平米,77381元/平米,南,高层,精装修,3,472,长宁,0,2003年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319262491.htm
3548,"
5室3厅5卫        ",383平米,54308元/平米,南,低层,豪华装修,0,0,青浦,0,2012年,独栋,平层,1,1,"
                                2018-03-28
                        ",http://esf.sh.fang.com/chushou/10_318927258.htm
3549,"
3室2厅2卫        ",158平米,82278元/平米,南北,高层,精装修,3,557,长宁,0,2003年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319265148.htm
3550,"
4室3厅4卫        ",186平米,72581元/平米,南北,高层,精装修,3,472,长宁,0,2003年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319254351.htm
3551,"
3室2厅1卫        ",92.53平米,22479元/平米,南北,中层,精装修,9,576,松江,0,2011年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319639318.htm
3552,"
3室2厅2卫        ",165.31平米,78640元/平米,南北,低层,简装修,10,291,长宁,1,2007年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319741166.htm
3553,"
1室1厅1卫        ",43平米,27209元/平米,南北,中层,精装修,0,0,松江,0,2003年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319520211.htm
3554,"
2室2厅2卫        ",116平米,36724元/平米,南,高层,精装修,0,0,浦东,0,2005年,无 ,商品房,普通住宅,平层,塔楼,http://esf.sh.fang.com/chushou/3_315902916.htm
3555,"
4室3厅3卫        ",288平米,79861元/平米,南北,高层,精装修,3,658,长宁,0,2002年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318548798.htm
3556,"
2室2厅1卫        ",89平米,55730元/平米,南北,高层,简装修,11,926,普陀,0,2012年,无 ,商品房,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319496569.htm
3557,"
5室3厅3卫        ",258平米,69767元/平米,南北,高层,精装修,2,442,长宁,0,2005年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318553178.htm
3558,"
3室2厅1卫        ",89平米,23034元/平米,南北,中层,精装修,9,576,松江,0,2011年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319578274.htm
3559,"
3室2厅2卫        ",154.92平米,32275元/平米,南北,低层,简装修,9,955,松江,0,2011年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318770955.htm
3560,"
3室2厅2卫        ",138平米,35145元/平米,南北,低层,豪华装修,11,512,嘉定,1,2011年,有 ,个人产权,普通住宅,平层,"
                                2018-03-30
                        ",http://esf.sh.fang.com/chushou/3_319090244.htm
3561,"
5室3厅3卫        ",251平米,73705元/平米,南北,高层,豪华装修,3,472,长宁,0,2003年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319245481.htm
3562,"
5室3厅3卫        ",218平米,84862元/平米,暂无,高层,精装修,3,557,长宁,0,2003年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319249399.htm
3563,"
4室2厅3卫        ",468平米,111111元/平米,南北,高层,豪华装修,0,0,闵行,0,2015年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_318555201.htm
3564,"
3室2厅2卫        ",112平米,28482元/平米,南北,中层,中装修,9,974,松江,0,2002年,无 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319968754.htm
3565,"
1室1厅1卫        ",42平米,38095元/平米,南北,中层,精装修,1,1127,闵行,0,2012年,有 ,个人产权,普通住宅,"
                                2018-04-12
                        ",46707元/平米,http://esf.sh.fang.com/chushou/3_319878528.htm
3566,"
1室1厅1卫        ",28平米,35714元/平米,南,中层,精装修,10,669,长宁,0,2015年,有 ,个人产权,普通住宅,"
                                2018-04-12
                        ",36033元/平米,http://esf.sh.fang.com/chushou/3_319877402.htm
3567,"
3室2厅2卫        ",360平米,127778元/平米,东南,高层,豪华装修,12,349,虹口,0,2014年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319904810.htm
3568,"
4室3厅4卫        ",592平米,206081元/平米,东西,高层,豪华装修,2,694,浦东,0,2015年,有 ,个人产权,普通住宅,复式,板楼,http://esf.sh.fang.com/chushou/3_319730897.htm
3569,"
2室2厅1卫        ",65平米,12308元/平米,南北,中层,精装修,0,0,上海周边,0,2017年,有 ,个人产权,普通住宅,"
                                2018-04-07
                        ",7679元/平米,http://esf.sh.fang.com/chushou/3_319539446.htm
3570,"
3室2厅2卫        ",70平米,11143元/平米,南北,高层,精装修,0,0,上海周边,0,2017年,有 ,个人产权,普通住宅,"
                                2018-04-11
                        ",10595元/平米,http://esf.sh.fang.com/chushou/3_319772280.htm
3571,"
4室2厅4卫        ",313平米,104760元/平米,南北,低层,豪华装修,0,0,浦东,0,2000年,有 ,个人产权,平层,板楼,"
                                2018-04-09
                        ",http://esf.sh.fang.com/chushou/3_319695974.htm
3572,"
5室4厅5卫        ",603平米,107778元/平米,东,低层,精装修,7,825,浦东,0,2011年,有 ,个人产权,平层,"
                                2018-04-13
                        ",102253元/平米,http://esf.sh.fang.com/chushou/3_319954881.htm
3573,"
3室1厅1卫        ",97.2平米,82305元/平米,南北,低层,精装修,9,560,浦东,0,1996年,有 ,个人产权,普通住宅,"
                                2018-04-06
                        ",69421元/平米,http://esf.sh.fang.com/chushou/3_319475658.htm
3574,"
3室2厅1卫        ",99平米,67677元/平米,南北,中层,精装修,11,754,浦东,0,2017年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319499600.htm
3575,"
2室2厅1卫        ",86平米,48837元/平米,南,中层,精装修,9,974,闵行,0,2004年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319744568.htm
3576,"
3室2厅2卫        ",131平米,71145元/平米,南北,高层,精装修,6,176,浦东,0,2005年,有 ,个人产权,普通住宅,"
                                2018-04-13
                        ",61988元/平米,http://esf.sh.fang.com/chushou/3_319938489.htm
3577,"
5室3厅5卫        ",428平米,126449元/平米,南,低层,毛坯,0,0,浦东,0,2010年,独栋,1500平米,挑高,2,284平米,http://esf.sh.fang.com/chushou/10_319427160.htm
3578,"
5室4厅6卫        ",793平米,201765元/平米,南,低层,毛坯,9,1018,浦东,0,2007年,独栋,600平米,挑高,1,253平米,http://esf.sh.fang.com/chushou/10_319838960.htm
3579,"
5室2厅3卫        ",351.1平米,102535元/平米,南,低层,精装修,0,0,浦东,0,2004年,独栋,500平米,挑高,2,"
                                2018-04-05
                        ",http://esf.sh.fang.com/chushou/10_319426953.htm
3580,"
3室2厅2卫        ",166平米,123434元/平米,南北,中层,精装修,0,0,浦东,0,2016年,有 ,个人产权,普通住宅,平层,板楼,http://esf.sh.fang.com/chushou/3_319614647.htm
3581,"
4室3厅5卫        ",225平米,168889元/平米,南,高层,精装修,7,825,浦东,0,2016年,有 ,个人产权,复式,"
                                2018-04-13
                        ",102253元/平米,http://esf.sh.fang.com/chushou/3_319930924.htm
